username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
SGDESPREZ,1236440359749611520,2020-03-07 23:55:28+00:00,0,#flu #coronavirus #hysteria,@CDCgov,0,0,Just leaving this here: @cdcgov estimates for #flu between Oct 19 and Feb 20 - stop the #coronavirus #hysteria now! @Acton W3 https://www.instagram.com/p/B9c51m8FaNu/?igshid=rphltemz9b6q,,,,,Oct Feb coronavirus #,-0.7901,0.28600000000000003,0.7140000000000001,0.0
mauropedretti81,1236433693750824960,2020-03-07 23:28:59+00:00,1,#coronavirus #coronavirusitalia,,0,4,"Abbiate pazienza ma della stazione di Milano Centrale assaltata c’è solo un articolo, niente foto è un video che sembra molto un fake. Un sacco di gente che commenta ma nessuna mette una foto o un video... #coronavirus #coronavirusitalia",,,,,Abbiate ma della di Milano Centrale c’è solo un articolo niente foto è un video che molto un fake Un gente che commenta ma nessuna mette una foto un coronavirus #,-0.4767,0.075,0.925,0.0
Bparlma,1236430642151383041,2020-03-07 23:16:51+00:00,2,#coronavirus,,0,0,News channels all so depressing #coronavirus ...early start tmoz pour moi ,,,,,#,-0.5214,0.252,0.748,0.0
patcp66,1236424709606178816,2020-03-07 22:53:17+00:00,30,#IsItOk #Coronavirus,@IPS_Infection,3,3,#IsItOk that media companies keep taliking to non-specialists about #Coronavirus. Need to speak to us @IPS_Infection Btw Love last leg!,,,,,# Coronavirus @IPS_Infection Btw Love,0.6696,0.0,0.809,0.191
andrewkeates,1236424200753201154,2020-03-07 22:51:15+00:00,53,#panicbuying #coronavirus #grateful,,0,5,"People are #panicbuying toilet rolls due to #coronavirus &amp; it’s out of stock all over the place. Fortunately, I have a very generous mum, who understands her son works in the performing arts &amp; frequently fills my airing cupboard with such things every time she visits. #grateful",,,,arts &amp,# coronavirus amp amp,0.7645,0.0,0.872,0.128
enzodimaio,1236418038230061056,2020-03-07 22:26:46+00:00,3,#COVID19 #coronavirus #Lombardia,,3,1,"#COVID19 #coronavirus #Lombardia da medico, ma mi dite quale fondamento scientifico c'è nel chiudere una intera regione e tante province italiane? Ma cosa pensano di ottenere, tanto l'Italia è già isolata dal resto del mondo. Gli Italiani non se ne sono accorti",,,,,# Lombardia da medico ma mi dite quale fondamento scientifico nel chiudere una intera tante Ma cosa ottenere tanto l'Italia è Italiani ne sono accorti,0.0,0.0,1.0,0.0
DavidBNorton,1236417147749961730,2020-03-07 22:23:14+00:00,1,#coronavirus,,0,0,How true is this? #coronavirus ,,,,,coronavirus,0.4215,0.0,0.588,0.412
aviosAdventurer,1236412239198015491,2020-03-07 22:03:43+00:00,3,#COVID19 #CoronaVirus #avgeek #milan #travel #avgeek #lowFare,,0,0,"One Way, BA Club Europe for €30.86 Using some avios to discount it, saving €39.00 #COVID19 #CoronaVirus #avgeek #milan #travel #avgeek #lowFare",,,,,Way BA Club Europe € COVID19 CoronaVirus # milan #,0.0,0.0,1.0,0.0
aviosAdventurer,1236411490644758532,2020-03-07 22:00:45+00:00,5,#avgeek #coronavirus #milan #lowFare,,1,2,"Ever seen fares like this on BA before? Gatwick to Milan return... Yes I know the reasons, but BA having flights listed for £4.00 is insane... Don’t get me started on taxes... but, something interesting to see nonetheless! #avgeek #coronavirus #milan #lowFare",,,,,BA Gatwick Milan BA coronavirus # milan #,0.4389,0.07200000000000001,0.7759999999999999,0.152
SteveBray999,1236410729571516416,2020-03-07 21:57:43+00:00,0,#Coronavirus #Milan,@SkyNews,0,0,#Coronavirus: #Milan set for lockdown with Italy poised to shut worst-hit region http://news.sky.com/story/coronavirus-italy-to-tell-people-not-to-enter-or-leave-regions-worst-hit-by-outbreak-11952487 ⁦@SkyNews⁩,,,,,# Coronavirus Milan Italy,0.25,0.0,0.867,0.133
