username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
MarcioOnTW,1256372070423937026,2020-05-01 23:56:58+00:00,0,#tech #coronavirus #privacy,,1,0,The #tech ‘solutions’ for #coronavirus take the surveillance state to the next level #privacy,,,,,# coronavirus,0.0,0.0,1.0,0.0
Diplomacy140,1256371835500998661,2020-05-01 23:56:02+00:00,0,#HongKong #coronavirus #Diplomacy140 #China,@nytimes,1,0,The police in #HongKong deployed thousands of additional officers on Friday after antigovernment activists in Hong Kong vowed to return to the streets as the city’s #coronavirus outbreak has stabilized http://nyti.ms/2Wd4xT2 @nytimes #Diplomacy140 #China,,,,,HongKong Friday Hong Kong coronavirus http://nyti.ms/2Wd4xT2 Diplomacy140 China,0.0,0.0,1.0,0.0
dailystar,1256371825854099457,2020-05-01 23:56:00+00:00,2,#coronavirus,,1,0,Strip club offers drive-through pole dances to beat #coronavirus lockdown https://www.dailystar.co.uk/news/world-news/strip-club-offers-drive-through-21951297,,,,,Strip coronavirus https://www.dailystar.co.uk,0.0,0.0,1.0,0.0
littletaswegian,1256371377579286528,2020-05-01 23:54:13+00:00,0,#ProbablyTomfoolery #coronavirus #covid #InThisTogether,,0,0,Why did it take a virus...? Beautiful short vid. Thank you #ProbablyTomfoolery #coronavirus #covid #InThisTogether,,,InThisTogether,,ProbablyTomfoolery #,0.7506,0.0,0.67,0.33
stillsafe,1256371261728526336,2020-05-01 23:53:45+00:00,2,#Coronavirus #critical #UK #men,,1,0,#Coronavirus : over 70% of #critical care patients in #UK are #men,,,,,# Coronavirus UK,0.2263,0.14800000000000002,0.645,0.20600000000000002
stillsafe,1256370810459164674,2020-05-01 23:51:58+00:00,1,#Coronavirus #PrincessCharlotte,,0,0,#Coronavirus : #PrincessCharlotte pictured helping those in need ahead of fifth birthday on Saturday,,,,,# Coronavirus PrincessCharlotte Saturday,0.29600000000000004,0.0,0.855,0.145
kategreeneditor,1256368626468347909,2020-05-01 23:43:17+00:00,1,#urban #city #sustainability #green #coronavirus #greeneconomy,@IIED,0,0,"#urban research from @IIED has long argued that mayoral action at #city level is pivotal to #sustainability goals &amp; change, often implemented faster than national targets. City leaders aim to shape #green recovery from #coronavirus crisis #greeneconomy",,,,,@IIED amp # coronavirus #,-0.765,0.159,0.841,0.0
CleanSchoolAir,1256368153870970880,2020-05-01 23:41:24+00:00,1,#AirPollution #Coronavirus #AirPollution,,1,0,Let’s make it easier for people to get around by walking or cycling. An increase in car use leading to an increase in #AirPollution could lead to more deaths if we have a second wave of the #Coronavirus not to mention the deaths that will occur as a result of #AirPollution alone.,,,AirPollution,,AirPollution Coronavirus AirPollution,0.6597,0.035,0.836,0.129
SamwiseDiamond,1256366339704438785,2020-05-01 23:34:12+00:00,1,#Coronavirus,,0,0,BBC News - #Coronavirus: President Trump’s latest lies fact-checked ,,,Trump,,BBC News # Coronavirus President Trump,-0.4215,0.259,0.741,0.0
StockFootages,1256365612135219204,2020-05-01 23:31:18+00:00,0,#uk #nhs #coronavirus,@SkyNewsBreak @BBCBreaking @cnni @RT_com @AlJazeera_World @trtworld @BorisJohnson @MattHancock,0,0,In 3 days time UK will have the highest numbers of covid19 deaths in the world after USA @SkyNewsBreak @BBCBreaking @cnni @RT_com @AlJazeera_World @trtworld #uk @BorisJohnson @MattHancock #nhs #coronavirus,,nhs,,,UK USA @SkyNewsBreak @cnni @AlJazeera_World uk @BorisJohnson @MattHancock # nhs coronavirus,0.0,0.0,1.0,0.0
followalexcam,1256365333994188801,2020-05-01 23:30:12+00:00,4,#coronavirus #Covid_19 #followme #viral #followback #clubbing #folloback #StayHome #StayHome #StayAtHome #StayAtHome #SelfIsolation #isolationnation #QuarantineLife,,0,0,Another Friday lockdown which means someone's mom will NOT be out tonight getting hers #coronavirus #Covid_19 #followme #viral #followback #clubbing #folloback #StayHome #StayAtHome #SelfIsolation #isolationnation #QuarantineLife,,,,,Friday # coronavirus StayHome StayAtHome # SelfIsolation QuarantineLife,0.0,0.0,1.0,0.0
Mazza6069,1256365326637371394,2020-05-01 23:30:10+00:00,1,#coronavirus,,0,0,Oh...Cricket Balls... #coronavirus ,,,,,Cricket Balls coronavirus,0.0,0.0,1.0,0.0
RupertaMargate,1256364183345672192,2020-05-01 23:25:38+00:00,1,#coronavirus,,0,0,Oh sort yourself out! You are hysterical! #coronavirus,,,,,coronavirus,-0.1739,0.19399999999999998,0.8059999999999999,0.0
ali_z000,1256363311068741640,2020-05-01 23:22:10+00:00,4,#coronavirus,,1,0,"Indian saffron militant media will never say a word about Brahmins infected with coronavirus in temples. According to their Manusmriti, #coronavirus is Brahmin and it attacks non-Brahmins. ",,,non-Brahmins,,Brahmins coronavirus Manusmriti Brahmin,-0.7269,0.196,0.804,0.0
JimDavisOnAir,1256362993023160321,2020-05-01 23:20:54+00:00,24,#BBCLocalRadio #coronavirus #CoronaCoaster #garden,@bbc5live,2,9,Looking forward to being with you through the night on #BBCLocalRadio &amp; @BBC5live We'll talk through the latest developments with #coronavirus Are you on the #CoronaCoaster? Plus guide me round your #garden! Call 0800 731 2000 to join me on air.,,,,,# BBCLocalRadio coronavirus CoronaCoaster,0.3595,0.0,0.941,0.059000000000000004
snowleopardess,1256361807649869829,2020-05-01 23:16:11+00:00,25,#coronavirus,,12,2,"The nasal swab tests for #coronavirus are not easy to do, even for medical staff. Why is no-one giving any thought to the fact that many of the home testing kits sent out by the government will end up giving false negative, and therefore dangerous, results?",,government,,,# coronavirus,-0.6604,0.16699999999999998,0.745,0.087
ThePythonQuant,1256361551650488322,2020-05-01 23:15:10+00:00,1,#coronavirus #COVID__19 #COVID,,0,0,Infections per million people over a 5 day period: Spain really improving from a disaster early on but the rest of the Europe plateauing and slowly correcting #coronavirus #COVID__19 #COVID,,,,COVID,Spain Europe # coronavirus #,-0.1289,0.078,0.8590000000000001,0.063
wearedsb,1256361128667430914,2020-05-01 23:13:29+00:00,1,#music #musicvideo #coronavirus #CoronaLockdown #CoronaUpdate #Corona #COVID2019 #COVID19 #newalbum,,1,0,Our special lockdown EP! Available NOW to download for any price between 0 and whatever you wanna pay. We can’t say fairer than that. We love you all. https://dismemberedsoundbooth.bandcamp.com/album/things-we-did-on-our-enforced-holidays #music #musicvideo #coronavirus #CoronaLockdown #CoronaUpdate #Corona #COVID2019 #COVID19 #newalbum,,,,CoronaLockdown,EP wanna # coronavirus # CoronaLockdown # CoronaUpdate,0.7777,0.032,0.8029999999999999,0.165
EmmaJaneCross,1256360922278395911,2020-05-01 23:12:40+00:00,0,#COVID__19 #coronavirus,,0,0,Yet hundreds still dying and left to die in care homes and in their own homes. #COVID__19 #coronavirus ,,,,,COVID__19 # coronavirus,-0.1779,0.16899999999999998,0.693,0.139
ThePythonQuant,1256360667449364488,2020-05-01 23:11:39+00:00,0,#coronavirus #covid #COVID__19,,0,0,5 day rolling mean case count for covid (globally) #coronavirus #covid #COVID__19 [Can provide data upon request],,,,,covid,0.0,0.0,1.0,0.0
admit2sin,1256360492605624321,2020-05-01 23:10:58+00:00,0,#Trump #coronavirus #Wuhan,,0,0,#Trump Officials Are Said to Press Spies to Link #coronavirus and #Wuhan Labs ,,,Wuhan Labs,,Trump Press # Wuhan Labs,0.0,0.0,1.0,0.0
ashic,1256360301257162752,2020-05-01 23:10:12+00:00,0,#coronavirus,,0,1,"I'm sharing three articles. I think the dots are pretty clear for joining: 1. https://www.nbcnews.com/health/health-news/fda-grants-remdesivir-emergency-use-authorization-covid-19-n1197576?fbclid=IwAR2TaNsnlbNh5iFUZvj7NE-kT89vLycsgEMMojHB5f_mf5SRZUIAQwRn0CU 2. https://www.france24.com/en/20200501-covid-19-after-conflicting-studies-effectiveness-of-remdesivir-still-in-question?fbclid=IwAR3k5KRk3EbTnYoiZU0HAiJcMYW6rYytNTUygUWy_qQA0VpkoPcUf4GOKt0 3. https://www.fool.com/investing/general/2016/01/31/3-surprisingly-controversial-stocks-in-donald-trum.aspx US study positive on remdesivir, China study negative, from 2016 artcile, Trump owns Gilead Sciences stock. #coronavirus",,,,Gilead Sciences,https://www.nbcnews.com/health/health-news/fda-grants-remdesivir-emergency-use-authorization-covid-19-n1197576?fbclid=IwAR2TaNsnlbNh5iFUZvj7NE-kT89vLycsgEMMojHB5f_mf5SRZUIAQwRn0CU US remdesivir China Trump Gilead Sciences coronavirus,0.8343,0.078,0.6559999999999999,0.266
RupertaMargate,1256359096883830786,2020-05-01 23:05:25+00:00,0,#coronavirus,,0,0,The parents won't be fined. It will be voluntary. Everyone knows that. #coronavirus,,,,,coronavirus,0.0,0.0,1.0,0.0
Quamasparagi,1256359020488687616,2020-05-01 23:05:07+00:00,2,#coronavirus,@Philj77 @MailOnline,2,1,"Remember this @Philj77? China accused us of overreacting in early Feb, when we’d done nothing whatsoever to protect the UK from inbound infections! China blasts UK for 'over-reacting' to deadly #coronavirus outbreak https://mol.im/a/7973879 via @MailOnline.",,,,,China Feb UK China UK coronavirus https://mol.im/a/7973879,-0.5684,0.124,0.8759999999999999,0.0
AltAssets,1256357481292328961,2020-05-01 22:59:00+00:00,0,#privateequity #coronavirus #investments,,0,0,"Activist, political pressure kills $1.1bn private equity buyout of non-profit-focused .org domain, plus all the rest of the day's private equity news: http://r.email.altassets.net/mk/mr/87S_NnLxgIU0S58OlRVCs_We95e_qE47wGNoGq34esdYIjuLXKDi5uuaxMU0RVYb1uV9ZNO1GUTLy6DZq6_hFbAX38datqkSNPRQBiEkr6HY #privateequity #coronavirus #investments",,,,,mr/87S_NnLxgIU0S58OlRVCs_We95e_qE47wGNoGq34esdYIjuLXKDi5uuaxMU0RVYb1uV9ZNO1GUTLy6DZq6_hFbAX38datqkSNPRQBiEkr6HY,-0.6908,0.192,0.8079999999999999,0.0
MsRobynBlack,1256357376254521344,2020-05-01 22:58:35+00:00,4,#lockdown #Covid_19 #coronavirus #StayHome #StayHome,,0,0,This wine stain on my cheap jogging bottoms just about sums up my #lockdown RN #Covid_19 #coronavirus #StayHome,,,,,StayHome,0.0,0.0,1.0,0.0
page16boy,1256355966087573507,2020-05-01 22:52:58+00:00,0,#sitting #highestpoint #cityoflondon #always #treat #walking #stpaulscathedral #englishbaroque #coronavirus #londonedition #lockdown #covid_19 #socialdistancing #mood #londonlife,,0,0, #sitting at the #highestpoint of #cityoflondon it is #always a #treat #walking past #stpaulscathedral #englishbaroque #coronavirus #londonedition #lockdown #covid_19 #socialdistancing #mood #londonlife… https://www.instagram.com/p/B_qaZ8NJ6Xm/?igshid=eeu13by5ama8,,,,,# covid_19 #,0.4019,0.0,0.8909999999999999,0.109
KGHBWembley,1256355716459368451,2020-05-01 22:51:59+00:00,0,#Coronavirus #Willesden #meditations,,0,0,.#Coronavirus: Those struggling with lockdown invited to #Willesden charity’s free online #meditations,,,Willesden,,,0.128,0.174,0.621,0.205
Timsley,1256355539174535168,2020-05-01 22:51:17+00:00,5,#ISAIDIT #BOSLEYJOHNBOSLEY #TIMMYALEXISCARRINGTONWARD #LEXANDBOZONTHEHILL #CORONAVIRUS #LOCKDOWN #ISOLATION #SELFISOLATION,,0,0,Night in front of the television with this little chap....! #ISAIDIT #BOSLEYJOHNBOSLEY #TIMMYALEXISCARRINGTONWARD #LEXANDBOZONTHEHILL #CORONAVIRUS #LOCKDOWN #ISOLATION #SELFISOLATION,,,,,BOSLEYJOHNBOSLEY LEXANDBOZONTHEHILL CORONAVIRUS,-0.5754,0.18,0.82,0.0
