username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
PRFilms1,1257085169443405825,2020-05-03 23:10:34+00:00,0,#coronavirus,,0,0,Behavioural Insights Team have stated they’re using lockdown to test drive policy for a future disaster. Likely this will be no deal brexit & using a ‘#coronavirus reoccurrence’ Johnson will refuse food aid from EU &amp; Public will be put on food rations.,johnson,,,EU &amp,Behavioural Insights Team brexit coronavirus Johnson EU amp Public,-0.8176,0.175,0.825,0.0
lofty_london,1257085009522982913,2020-05-03 23:09:56+00:00,1,#COVID #coronavirus,,0,0,"There's lies, damn lies and Tory Coronavirus statistics #COVIDー19 #coronavirus",,,,Tory Coronavirus,Tory Coronavirus COVIDー19,-0.8074,0.542,0.45799999999999996,0.0
bashrunway3,1257084724310409217,2020-05-03 23:08:48+00:00,17,#coronavirus #airport #rail #HS2,,3,1,"The #coronavirus has delayed any prospect of #airport expansion by many years, which presents an ideal opportunity for planned capacity &amp; reliability improvements to the #rail network to kick in &amp; replace the need completely. #HS2",,,HS2,,# amp HS2,0.8316,0.044000000000000004,0.711,0.245
davepperlmutter,1257084331564191745,2020-05-03 23:07:14+00:00,5,#SundayDinner #coronavirus #HomelandFinale #HomelandFinale #Homeland #Homeland,,0,0,Carrie and Saul have been in my life for years and never had a #SundayDinner with! Must invite them over for dinner once the #coronavirus is over! #HomelandFinale #Homeland,,,,,Carrie Saul SundayDinner HomelandFinale # Homeland,0.2924,0.0,0.9279999999999999,0.07200000000000001
sometimeredhead,1257084202413146114,2020-05-03 23:06:44+00:00,7,#covid #covid19 #coronavirus #dad #dadupdate #stayhome #stayhome #hospital #nhs #nhsheroes #homefromhospital #oxygen #quarantine #inquarantine,,0,0,Daily Dad Update #covid #covid19 #coronavirus #dad #dadupdate #stayhome #hospital #nhs #nhsheroes #homefromhospital #oxygen #quarantine #inquarantine,,nhs,,,Daily Dad Update # # #,0.0,0.0,1.0,0.0
GeoffKates,1257083855460319234,2020-05-03 23:05:21+00:00,0,#WallStreet #Banking #coronavirus #remoteworking,,0,0,Wall Street will never be the same after the coronavirus https://www.cnbc.com/2020/04/30/goldman-sachs-trader-says-wall-street-never-the-same-after-coronavirus.html #WallStreet #Banking #coronavirus #remoteworking,,,,,Wall Street https://www.cnbc.com/2020/04/30/goldman-sachs-trader-says-wall-street-never-the-same-after-coronavirus.html WallStreet # Banking,0.0,0.0,1.0,0.0
ilohraphael,1257083606045990913,2020-05-03 23:04:21+00:00,0,#coronavirus #covid19 #crisismanagement #riskmanagement #change #digitalization,,0,0,The #coronavirus crisis also comes with opportunities. Here are tips on how to use the crisis to accelerate your digital transformation initiatives and leverage opportunities it brings #covid19 #crisismanagement #riskmanagement #change #digitalization,,,,,,-0.6124,0.198,0.6759999999999999,0.126
KissAnotherFrog,1257083152935325702,2020-05-03 23:02:33+00:00,0,#coronavirus,,0,0,And in my favourite colour too!#coronavirus ,,,,,,0.0,0.0,1.0,0.0
VavaVioletMag,1257082288300527616,2020-05-03 22:59:07+00:00,0,#coronavirus,,1,0,"It's okay to not want to talk about #coronavirus every second of every day, is what this month's editor's letter is all about. Check is out to see what is coming up this month ",,,,,coronavirus,0.1724,0.035,0.9109999999999999,0.054000000000000006
page16boy,1257082241538195458,2020-05-03 22:58:56+00:00,0,#walking #towerbridge #sincelockdown #bored #waiting #oneofmyfavorites #openagain #coronavirus #londonedition #tourist #lockdown #blue #londonlife #sunsets,@gunpowder_ldn,0,0, #walking over #towerbridge a lot #sincelockdown but I never get #bored #waiting for #oneofmyfavorites @gunpowder_ldn to #openagain #coronavirus #londonedition #tourist #lockdown #blue #londonlife #sunsets… https://www.instagram.com/p/B_vkrYhJcsr/?igshid=nj3rp9vcfn45,,,,,@gunpowder_ldn,0.3007,0.0,0.915,0.085
KissAnotherFrog,1257082067927605255,2020-05-03 22:58:15+00:00,0,#coronavirus,,0,0,I think I really need to get out more! #coronavirus ,,,,,,0.0,0.0,1.0,0.0
page16boy,1257081416636129285,2020-05-03 22:55:39+00:00,0,#walking #towerbridge #sincelockdown #bored #waiting #oneofmyfavorites #openagain #coronavirus #londonedition #tourist #lockdown #blue #londonlife #sunsets,@gunpowder_ldn,0,0, #walking over #towerbridge a lot #sincelockdown but I never get #bored #waiting for #oneofmyfavorites @gunpowder_ldn to #openagain #coronavirus #londonedition #tourist #lockdown #blue #londonlife #sunsets… https://www.instagram.com/p/B_vkTb5Jd_f/?igshid=18w8f4xqnx92g,,,,,@gunpowder_ldn,0.3007,0.0,0.915,0.085
Col_Hardstone,1257080708981501952,2020-05-03 22:52:51+00:00,2,#ABC #Pompeo #Coronavirus #China #Wuhan,,0,0,Martha Raddatz with Mike Pompeo on #ABC. What is #Pompeo actually saying? He is contradicting himself the very next question about #Coronavirus &amp; #China. #Wuhan,,,Wuhan,,Martha Raddatz Mike Pompeo ABC Pompeo Coronavirus China Wuhan,-0.3182,0.087,0.9129999999999999,0.0
SallPatel,1257080215760756736,2020-05-03 22:50:53+00:00,0,#sundayvibes #coronavirus,,0,0,I thought it would be nice to have a lovely Sunday roast. I then realised it requires effort I am not willing to put in. #sundayvibes #coronavirus,,,coronavirus,,Sunday coronavirus,0.765,0.0,0.7909999999999999,0.209
DLAIgnite,1257079507271417856,2020-05-03 22:48:04+00:00,0,#TimTalk #socialselling #digitalselling #charity #marketing #digitalmarketing #socialmedia #covid19 #covid_19 #CoronaVirus #newnormal,@DLAIgnite,0,0,#TimTalk Non-For-Profit Content Planning During Crisis with Emily Tornqvist https://buff.ly/2Y46un1 via @DLAIgnite #socialselling #digitalselling #charity #marketing #digitalmarketing #socialmedia #covid19 #covid_19 #CoronaVirus #newnormal,,,,,TimTalk Content Planning Crisis Emily Tornqvist # covid_19 # CoronaVirus #,-0.3182,0.152,0.743,0.10400000000000001
lordmansouri,1257079163992801281,2020-05-03 22:46:42+00:00,0,#coronavirus #COVID #quarantine #lockdown,,0,0,Did you stay at home? Be honest. #coronavirus #COVIDー19 #quarantine #lockdown,,,,,COVIDー19,0.5106,0.0,0.752,0.248
k_o_r_a,1257079051833020418,2020-05-03 22:46:16+00:00,1,#coronavirus #covid19 #pandemia #pandemic #stats,,0,0,A 3 de Mayo... On a 3rd May... #coronavirus #covid19 #pandemia #pandemic #stats https://www.instagram.com/p/B_vjOtuFglBaCUHI-5xjFfnmRDNu5whnQJ1ztY0/?igshid=x0b649kwiu8i,,,,,Mayo May coronavirus # covid19 #,0.0,0.0,1.0,0.0
rmiriuk,1257078652518510600,2020-05-03 22:44:40+00:00,0,#LOCKDOWN2020 #coronavirus,,0,0,"OMG, talking to my cousin I just realised we are leaving in the world of Blindness. #LOCKDOWN2020 #coronavirus",,,,,Blindness LOCKDOWN2020,0.0,0.0,1.0,0.0
Richie44470016,1257078544003403777,2020-05-03 22:44:14+00:00,0,#Instagram #Followers #MayThe4th #MayThe4th #COVID #coronavirus #NS10vs10,,0,0,I have literally no #Instagram #Followers how do I work it? I suppose I could just ask santa this year instead.... #MayThe4th #COVIDー19 #coronavirus #NS10vs10 Username: richiehalluk https://www.instagram.com/richiehalluk?r=nametag,,,,,Instagram santa MayThe4th COVIDー19 NS10vs10 Username https://www.instagram.com/richiehalluk?r=nametag,-0.3736,0.087,0.9129999999999999,0.0
yuhdunnkno,1257077975784308736,2020-05-03 22:41:59+00:00,0,#coronavirus,,0,0,Unpopular opinion: staying at home is dead easy. #coronavirus,,,,,coronavirus,-0.34,0.303,0.493,0.204
ToyShades,1257077832645324802,2020-05-03 22:41:25+00:00,1,#Ealing #lockdown #coronavirus #staysafelondon,,0,1,Meanwhile in #Ealing #lockdown #coronavirus #staysafelondon,,,,,coronavirus staysafelondon,0.0,0.0,1.0,0.0
AgeingBetter,1257076696609669123,2020-05-03 22:36:54+00:00,0,#survey #Olderpeople #Covid_19 #LockdownEnd #coronavirus #ProtectTheNHS,@thesundaytimes,1,0,Interesting http://you.gov/ @thesundaytimes #survey #Olderpeople want to be free to make their own decisions ... Understandable....on the other hand... #Covid_19 #LockdownEnd #coronavirus #ProtectTheNHS,,,,,Olderpeople LockdownEnd ProtectTheNHS,0.8591,0.0,0.644,0.35600000000000004
The_NewArab,1257076229364158466,2020-05-03 22:35:03+00:00,1,#Coronavirus,,1,0,The New Arab's series 'Together Against #Coronavirus' looks at how NGOs in the Middle East and beyond are tackling Covid-19' ,,,,,New Arab # Coronavirus NGOs Middle East,0.0,0.0,1.0,0.0
M_YousafAhmad,1257075973087952900,2020-05-03 22:34:01+00:00,0,#coronavirus #coronavirusuk,@CMO_England,0,0,Defintely well worth a watch. Great update and overview of #coronavirus #coronavirusuk Have so much respect for @CMO_England great chief medic leading the charge,,,,,# coronavirus # @CMO_England,0.9390000000000001,0.0,0.5489999999999999,0.451
LittleGemMeady,1257075885133500421,2020-05-03 22:33:41+00:00,47,#coronavirus,,15,0,"Football is about seeing and making new friends, the beer, the car/bus/train trips, the match day build up, the atmosphere, walking into a pub miles from home but feeling at home. It is NEVER just a game. Please #coronavirus can we have our ball back",,,,NEVER,NEVER coronavirus,0.6956,0.0,0.862,0.138
Daily_Express,1257073952305803264,2020-05-03 22:26:00+00:00,6,#Coronavirus #lockdown #COVID19,,3,2,#Coronavirus: 'It's a double-edged sword' How next deadly outbreak could spread in 36 hours #lockdown #COVID19,,,,,# Coronavirus,0.0,0.0,1.0,0.0
alexisstudent,1257073567679885312,2020-05-03 22:24:28+00:00,0,#coronavirus #Covid_19 #Wuhan #China,,0,1,"Coronavirus putting Wuhan on the map since 2020! Bigger population than NYC, but never heard of the place until they released their virus on the world! #coronavirus #Covid_19 #Wuhan #China",,,,,Coronavirus Wuhan NYC Wuhan China,0.0,0.0,1.0,0.0
insidecpfc,1257072874105511936,2020-05-03 22:21:43+00:00,1,#coronavirus #DivaOnLockdown,@missgemcollins,0,1,"What has this country come to? I don’t mean the winter floods, Brexit or the catastrophic #coronavirus I mean the people that actually think that waste of space @missgemcollins is actually an icon??? I’m done, goodnight. #DivaOnLockdown",,,,,Brexit,-0.7882,0.166,0.8340000000000001,0.0
The_NewArab,1257072452745736193,2020-05-03 22:20:02+00:00,5,#Tunisia #coronavirus,,0,0,In-depth - 'Cases of domestic violence have increased five-fold since #Tunisia implemented a full-scale lockdown to combat the #coronavirus' writes Alessandra Bajec ,,,Alessandra Bajec,,Tunisia # Alessandra Bajec,-0.6597,0.23600000000000002,0.688,0.076
MatthewChattle,1257072406100881415,2020-05-03 22:19:51+00:00,0,#coronavirus,,0,0,Labour left planning for the massive social change to come after the #coronavirus is over. ,,,,,,0.0,0.0,1.0,0.0
yogalime,1257072232431575042,2020-05-03 22:19:10+00:00,0,#coronavirus #PPE #Panorama,,0,0,"BMA survey of 16,000+ doctors asked how safely protected from #coronavirus they felt at work, 65% said they felt only partly or not at all protected. 48% bought #PPE directly or had a donation. All whilst the government cry wolf @alleged #Panorama bias ",,government,Panorama,,BMA # coronavirus # PPE wolf Panorama,0.05,0.135,0.745,0.12
dailystar,1257072190740205575,2020-05-03 22:19:00+00:00,0,#Coronavirus #COVID_19uk,,0,0,Magaluf parties face huge coronavirus shake-up with limits slapped on Brits #Coronavirus #COVID_19uk https://www.dailystar.co.uk/news/latest-news/magaluf-parties-face-huge-coronavirus-21908852,,,,,Magaluf coronavirus Brits # Coronavirus COVID_19uk https://www.dailystar.co.uk,0.6124,0.0,0.706,0.294
UKsacredheart,1257072138877616129,2020-05-03 22:18:47+00:00,0,#coronavirus,,0,1,Hi there it's great to hear you get a lot from helping others. Would you consider making a donation to our #coronavirus emergency appeal? We provide grants to people in financial hardship due to covid-19. https://donorbox.org/cornavirusemergency,,,,,covid-19,0.5106,0.111,0.703,0.18600000000000005
UKsacredheart,1257072000473927691,2020-05-03 22:18:14+00:00,0,#coronavirus,,0,0,Hi there it's great to hear you get a lot from helping others. Would you consider making a donation to our #coronavirus emergency appeal? We provide grants to people in financial hardship due to covid-19. https://donorbox.org/cornavirusemergency,,,,,covid-19,0.5106,0.111,0.703,0.18600000000000005
pubrooms,1257071384741793795,2020-05-03 22:15:48+00:00,1,#pubrooms #pubs #day38oflockdown #sundayvibes #coronavirus #COVID,@askew_gemma,0,0,#pubrooms supporting great British Pubs :) RT @askew_gemma: Pub owners...... #pubs #day38oflockdown #sundayvibes #coronavirus #COVIDー19,,,,,British Pubs RT @askew_gemma Pub # COVIDー19,0.875,0.0,0.545,0.455
The_NewArab,1257071195121496066,2020-05-03 22:15:02+00:00,7,#Iran #coronavirus,,5,0,"Hundreds of mosques across #Iran will be reopened from Monday, authorities confirmed, as the country begins to ease its lockdown following the deadliest #coronavirus outbreak in the region ",,,,,Iran Monday # coronavirus,0.3612,0.0,0.915,0.085
_ddfiore,1257070514276876296,2020-05-03 22:12:20+00:00,0,#coronavirus,,0,0,"Genuine question: did any other countries, outside the UK and US, protest against government lockdown rules?? #coronavirus",,government,,,UK US coronavirus,-0.3313,0.129,0.871,0.0
mrebollob,1257070031864844288,2020-05-03 22:10:25+00:00,0,#Coronavirus,,0,0,Contact tracing app to be trialled on Isle of Wight https://www.bbc.com/news/health-52521526 #Coronavirus,,,,,Isle Wight https://www.bbc.com/news/health-52521526 Coronavirus,0.0,0.0,1.0,0.0
The_NewArab,1257069937081946113,2020-05-03 22:10:02+00:00,4,#Coronavirus #Lebanon #Palestinian,,2,0,#Coronavirus heightens mental health crisis in #Lebanon's claustrophobic #Palestinian refugee camps',,,,,Coronavirus # Lebanon,-0.6249,0.29100000000000004,0.7090000000000001,0.0
Navtweeets,1257069870749007874,2020-05-03 22:09:47+00:00,0,#coronavirus #Covid19UK #NHS #IntensiveCare #Emergency #NightingaleHospital,,0,0,This is scary and happening now in live time. Please can any Doctors or Nurses help/advise this lady for her friend? #coronavirus #Covid19UK #NHS #IntensiveCare #Emergency #NightingaleHospital,,nhs,,IntensiveCare,Nurses coronavirus # Covid19UK # NHS IntensiveCare NightingaleHospital,-0.0772,0.16899999999999998,0.6709999999999999,0.16
eai_brazil,1257069595216805889,2020-05-03 22:08:41+00:00,2,#Portuguese #quarentena #coronavirus #day38oflockdown #MayThe4th #MayThe4th #sundayvibes #COVID,,0,0,Would you like learn #Portuguese Language ? Subscribe to my channel: https://youtube.com/Ea&#xED;comKarenCampana #quarentena #coronavirus #day38oflockdown #MayThe4th #sundayvibes #COVIDー19,,,,,Portuguese Language https://youtube.com/Ea&#xED;comKarenCampana # quarentena # coronavirus # # MayThe4th COVIDー19,0.3612,0.0,0.872,0.128
GJthecuck,1257069339880103943,2020-05-03 22:07:40+00:00,0,#coronavirus,,0,0,Which had more of an impact on you? #coronavirus,,,,,coronavirus,0.0,0.0,1.0,0.0
JanetDaby,1257068639485865984,2020-05-03 22:04:53+00:00,10,#coronavirus,,1,0,Churches from all over the UK have come together at this time of #coronavirus to sing a blessing of Faith over our Nation. It is beautiful! ,,,,,UK coronavirus Faith,0.8805,0.0,0.693,0.307
AnitaBxoxo,1257068556321259520,2020-05-03 22:04:33+00:00,0,#coronavirus #TrumpIsAnIdiot #TrumpIsNotADoctor #TrumpLiesPeopleDie #TrumpLiesAmericansDie,,0,0,"So what is the answer to the age of concern, ""WHAT DID YOU DO IN FEBRUARY?""....... #coronavirus #TrumpIsAnIdiot #TrumpIsNotADoctor #TrumpLiesPeopleDie #TrumpLiesAmericansDie",,,,,FEBRUARY TrumpIsAnIdiot,0.0,0.0,1.0,0.0
GuvSandhu,1257068161167392770,2020-05-03 22:02:59+00:00,0,#coronavirus #covid19 #Covid19UK #covid19death,@MetroUK,4,1,Put your post code in here to see too how many people have died in your area from #coronavirus #covid19 #Covid19UK #covid19death @MetroUK,,,,,# coronavirus # covid19 # Covid19UK,-0.5574,0.141,0.8590000000000001,0.0
Jonatha01367030,1257068019987218432,2020-05-03 22:02:25+00:00,0,#Covid_19 #coronavirus,,0,0,"You never know, his dominant hand might be his left. #Covid_19 #coronavirus",,,,,Covid_19,0.4939,0.0,0.775,0.225
SkyNews,1257067412182061056,2020-05-03 22:00:00+00:00,64,#coronavirus,@grantshapps,15,53,"Transport secretary @GrantShapps has told Sky News that PPE is now ""flowing"" into care homes for residents and workers. Read more about the UK's #coronavirus outbreak: https://trib.al/h6A4sey",,,,,@GrantShapps Sky News PPE UK # coronavirus,0.4939,0.0,0.89,0.11
colson_alicia,1257067285094817793,2020-05-03 21:59:30+00:00,4,#coronavirus #drugs #COVID,,0,1,"""..we have tested 47 of these drugs & compounds in the lab against live #coronavirus. I’m happy to report we’ve identified some strong treatment leads &amp; identified two separate mechanisms for how these #drugs affect SARS-CoV-2 infection."" https://theconversation.com/we-found-and-tested-47-old-drugs-that-might-treat-the-coronavirus-results-show-promising-leads-and-a-whole-new-way-to-fight-covid-19-136789 #COVIDー19",,,,,coronavirus amp SARS https://theconversation.com/we-found-and-tested-47-old-drugs-that-might-treat-the-coronavirus-results-show-promising-leads-and-a-whole-new-way-to-fight-covid-19-136789 COVIDー19,0.7906,0.0,0.841,0.159
UKsacredheart,1257067205386215424,2020-05-03 21:59:11+00:00,0,#grants #impacted #coronavirus #help #food #bailouthumans,,0,0,"In order for us to provide #grants to people #impacted by #coronavirus, we need your #help. Can you help us raise £3,000? You'll be providing #food to families that can't afford to eat right now. Help us #bailouthumans Donate at: https://donorbox.org/cornavirusemergency",,,Donate,,# coronavirus bailouthumans Donate,0.8402,0.0,0.787,0.213
SupinskaAgata,1257067186717364224,2020-05-03 21:59:07+00:00,3,#exposurenotification #coronavirus #ProteGoSafe,@Apple @Google @GovTechPL,1,0,Poland became one of the first testers of #exposurenotification by @Apple and @Google in the fight against #coronavirus #ProteGoSafe can be one of the first apps based on this expert recognized tool. Congratulations @GovTechPL and fingers crossed! ,,,,,Poland @Apple @Google @GovTechPL,0.3802,0.062,0.8370000000000001,0.1
GJthecuck,1257067109114396683,2020-05-03 21:58:48+00:00,0,#coronavirus,,0,0,I was proud to be there unlike all these pathetic sheep bowing down to this useless government #coronavirus,,government,,,coronavirus,-0.5927,0.27699999999999997,0.599,0.124
jochenleidner,1257066944156569600,2020-05-03 21:58:09+00:00,1,#Covid19 #coronavirus,,1,0,"Nassim Taleb on Bloomberg TV: Corona virus a ""white swan"", pandemic was preventable https://www.bloomberg.com/news/videos/2020-03-31/nassim-taleb-says-white-swan-coronavirus-pandemic-was-preventable-video #Covid19 #coronavirus ",,,,,Nassim Taleb Bloomberg pandemic https://www.bloomberg.com/news/videos/2020-03-31/nassim-taleb-says-white-swan-coronavirus-pandemic-was-preventable-video # Covid19,0.0,0.0,1.0,0.0
davemacladd,1257066579998760962,2020-05-03 21:56:42+00:00,134,#coronavirus,,9,10,"Boris Johnson not dying from #coronavirus saved the nation from a terrible, terrible trauma: Stanley Johnson stepping in to do the job",johnson,,Stanley Johnson,,Boris Johnson # coronavirus Stanley Johnson,-0.7351,0.302,0.604,0.094
JThambyrajah,1257066459169243144,2020-05-03 21:56:13+00:00,6,#coronavirus,,1,0,"The pulse oximeter revolutionised the way we assess patients & is now a vital tool in the fight against #coronavirus Takuo Aoyagi, an Inventor of the Pulse Oximeter, Dies at 84 ",,,,,coronavirus Takuo Aoyagi Inventor Pulse Oximeter,-0.1027,0.077,0.858,0.065
Pinklady9393,1257066354949197828,2020-05-03 21:55:48+00:00,0,#coronavirus,@grantshapps @bbclaurak @AlisonPittard,0,0,@grantshapps will the Government ban flights to and from the UK from nations which have not recognised #coronavirus like Belarus? Should future global air traffic be governed by a global coronavirus ‘chief’. @bbclaurak @AlisonPittard,,government,,@bbclaurak @AlisonPittard,Government UK Belarus @bbclaurak,-0.6917,0.151,0.8490000000000001,0.0
TimGluckman,1257066118612738055,2020-05-03 21:54:52+00:00,0,#WillSelf #Aborigine #climatebreakdown #coronavirus #Australia,@BBCR4Feedback,0,0,#WillSelf explains in 9 minutes why #Aborigine culture should help us live sustainably... in view of #climatebreakdown / #coronavirus etc. Argues convincingly #Australia's autochthone group have an extraordinary culture far beyond ours https://www.bbc.co.uk/programmes/m000hq2q @BBCR4Feedback,,,,,climatebreakdown coronavirus Australia https://www.bbc.co.uk @BBCR4Feedback,0.4019,0.067,0.797,0.136
