username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
ChiswickMonitor,1234263912448745472,2020-03-01 23:47:02+00:00,4,#coronavirus #zoonotic #W4,,0,6,"I went to the pub this evening, where there was a man at the bar who was telling me that #coronavirus is not a #zoonotic crossover disease as we are led to believe, but is actually a Chinese military experiment gone wrong. I asked him if he was sure, and he said he was. #W4",,,,,coronavirus W4,-0.29600000000000004,0.069,0.882,0.049
Shadooneh,1234263075274022915,2020-03-01 23:43:43+00:00,0,#Coronavirus,,0,0,How Does the #Coronavirus Compare With the Flu? ,,,,,Coronavirus Compare Flu,-0.3818,0.271,0.7290000000000001,0.0
Bparlma,1234253558700236800,2020-03-01 23:05:54+00:00,0,#coronavirus #cnnnewsroom,,0,0,Ermmmm Dr. Sanjay Gupta is sounding very scary now #coronavirus #cnnnewsroom,,,,,Ermmmm Dr. Sanjay Gupta coronavirus,-0.5413,0.259,0.741,0.0
Juan_Guti,1234251375372050435,2020-03-01 22:57:13+00:00,0,#coronavirus,@alberttorresb,0,0," La odisea de @alberttorresb fue un mal menor dentro de la catarata de pésimas noticias que, un día más, ha deparado el #coronavirus... El drama de Italia complica el deporte ",,,,El,La odisea @alberttorresb fue un mal menor dentro de la catarata de pésimas noticias que un día más deparado el # coronavirus El Italia complica el deporte,0.34,0.0,0.924,0.076
RichardWGordon,1234246455004737539,2020-03-01 22:37:40+00:00,1,#coronavirus,@BBCWorld @SamRyderAKF,0,0,Watch live interview on @BBCWorld at 02G Monday #coronavirus Thanks to @SamRyderAKF,,,,,G Monday,0.4404,0.0,0.7909999999999999,0.209
RenelleLondon,1234245976090710018,2020-03-01 22:35:46+00:00,0,#mould #mold #greyandco #trypophobia #rentedroom #roomforrent #coronavirus #spareroom #estateagents #patriciabright,@PattyOLovesU,0,1,Twitter I need your help. Who do I turn to for problems with #mould #mold in a rented room #greyandco #trypophobia #rentedroom #roomforrent #coronavirus #spareroom #estateagents #patriciabright @PattyOLovesU do you have any knowledge of this stuff ? pictures attached,,,,@PattyOLovesU,mould # coronavirus,0.0,0.064,0.873,0.064
Mabbes1408,1234242642294267906,2020-03-01 22:22:31+00:00,0,#coronavirus #DontPanic,,0,0,An important #coronavirus update. Simple advice is inline with the great Douglas Adams’ thinking #DontPanic,,,DontPanic,,Douglas Adams DontPanic,0.7096,0.0,0.688,0.312
Teena35,1234235570626465796,2020-03-01 21:54:25+00:00,0,#coronavirus,,0,0,"I don't want to alarm anyone but the #coronavirus will spread. 1st contamination are notes,don't touch them, with gloves,put them in a sealed envelope and leave them by your front door.Tomorrow I'll come by for collection and elimination, I'm doing this for your health",,,,,# coronavirus,0.0276,0.054000000000000006,0.913,0.034
LBartoszek,1234235200546144257,2020-03-01 21:52:57+00:00,0,#greenfinance #Coronavirus #COVID,,0,0,"Wow. An extraordinary visual to explain the urgent need for investment in renewable clean energy, particularly in manufacturing #greenfinance Space images show drastic drop in China pollution as coronavirus shuts factories https://www.independent.co.uk/news/world/asia/china-coronavirus-nasa-space-satellite-pollution-photo-image-a9366751.html #Coronavirus #COVIDー19",,,Coronavirus,,Space China coronavirus https://www.independent.co.uk world asia china coronavirus nasa Coronavirus COVIDー19,0.8074,0.051,0.6990000000000001,0.251
Speedqueenie,1234223122271948802,2020-03-01 21:04:57+00:00,0,#Coronavirus,@BobMcLellan10,0,0,@BobMcLellan10 https://inews.co.uk/news/health/world-health-organisation-chief-warning-elderly-crowded-places-2005411 #Coronavirus,,,Coronavirus,,https://inews.co.uk/news/health/world-health-organisation-chief-warning-elderly-crowded-places-2005411 Coronavirus,0.0,0.0,1.0,0.0
