username,tweet_id,date,favorites,hashtags,mentions,retweets,replies,text,topical_persons,topical_orgs,persons,orgs,propn,compound,neg,neu,pos
Diplomacy140,1244776307214475265,2020-03-30 23:59:33+00:00,1,#Cuomo #NewYork #coronavirus #Cuomo2020 #Diplomacy140,@nytimes,0,0,"Gov. Andrew #Cuomo of #NewYork made a clear declaration at his Mon #coronavirus press briefing: “I’m not running for president."" The fact that he had to clarify says a lot about the state of presidential politics in 2020: @nytimes #Cuomo2020 #Diplomacy140",,,,,Gov. Andrew # Cuomo NewYork Mon # # Cuomo2020,0.3818,0.0,0.939,0.061
Barnesy19,1244776276361166849,2020-03-30 23:59:25+00:00,4,#TheLockdown #lockdown #Coronavirustruth #coronavirus #CoronaCrisisuk,@ArianaGrande,0,0,Never wanted to leave my flat more than I do right now @ArianaGrande #TheLockdown #lockdown #Coronavirustruth #coronavirus #CoronaCrisisuk,,,,,Coronavirustruth CoronaCrisisuk,0.0382,0.0,0.937,0.063
zulfi_azad,1244776190373777408,2020-03-30 23:59:05+00:00,0,#BREAKING #COVID19 #coronavirus,,0,0,"#BREAKING: #COVID19 #coronavirus cases have topped 750,000 worldwide. 36,000 deaths worldwide 158,500 recoveries worldwide Cases by country: 148,000 USA 101,700 Italy 85,200 Spain 82,200 China ",,,,,COVID19 USA Italy Spain China,0.0,0.0,1.0,0.0
NikolausDrayco1,1244776159470125059,2020-03-30 23:58:57+00:00,0,#Coronavirustruth #DominicRaab #lockdown #COVID19 #coronavirus,,0,0,Is Dominic Raab also sick?? #Coronavirustruth #DominicRaab #lockdown #COVID19 #coronavirus,,,Coronavirustruth,,Dominic Raab Coronavirustruth # DominicRaab COVID19,-0.5661,0.289,0.711,0.0
InnBioresearch,1244775805269553152,2020-03-30 23:57:33+00:00,5,#HIV #coronavirus #crypto #INNBC4coronavirus,,0,1,We are hard working on the lab to perform research on viruses like #HIV (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4931630/) and are trying to add a line of work for #coronavirus. Now it would be a good time to support scientific research? Only us in #crypto doing this? #INNBC4coronavirus,,,,,HIV https://www.ncbi.nlm.nih.gov pmc articles PMC4931630/ # coronavirus INNBC4coronavirus,0.7941,0.028,0.802,0.17
NikolausDrayco1,1244775709073199105,2020-03-30 23:57:10+00:00,0,#BorisJohnsonCoronavirus #cummings #Coronavirustruth #COVID19 #TheLockdown #covid19UK #coronavirus,,0,0,Do these high profile people actually have Covid-19 ?? Or are they is this a PR #%unts ?? #BorisJohnsonCoronavirus #cummings #Coronavirustruth #COVID19 #TheLockdown #covid19UK #coronavirus,,,,,PR Coronavirustruth coronavirus,0.0,0.0,1.0,0.0
MartinBudd,1244775294520737798,2020-03-30 23:55:31+00:00,0,#coronavirus #COVID19 #COVID19strategies,@wef,0,0,3 charts that changed #coronavirus policy in the UK and US https://www.weforum.org/agenda/2020/03/3-charts-that-changed-coronavirus-policy-in-the-uk-and-us/ via @wef #COVID19 #COVID19strategies,,,,,UK US https://www.weforum.org/agenda/2020/03/3-charts-that-changed-coronavirus-policy-in-the-uk-and-us/,0.0,0.0,1.0,0.0
8bit_gun,1244775055340511234,2020-03-30 23:54:34+00:00,0,#coronavirus,,0,0,"Every man made system and big event through history is laced with corruption and Deceit but, nah, coronavirus is all facevalue #coronavirus",,,,coronavirus,Deceit nah coronavirus,-0.3818,0.153,0.847,0.0
AblemarshLTD,1244774919935791104,2020-03-30 23:54:02+00:00,0,#mentaltoughness #coronavirus,@drrobbell,0,0,We don't know the future of next week or even next month. This fear of the unknown causes stress and anxiety. Here are 5 daily tasks to stay mentally tough during the Coronavirus crisis ... @drrobbell #mentaltoughness #coronavirus https://buff.ly/2QZbxAS,,,,Coronavirus,Coronavirus coronavirus,-0.9161,0.289,0.711,0.0
femiokes,1244774385577271297,2020-03-30 23:51:54+00:00,1,#BTsport #Coronavirus,,0,0,#BTsport finally lets customers reclaim subscription costs for cancelled games. #Coronavirus ,,,Coronavirus,,BTsport Coronavirus,-0.25,0.16699999999999998,0.833,0.0
Carrierbag83,1244774038167306240,2020-03-30 23:50:32+00:00,0,#lockdownuk #coronavirus #homeschooling,,0,0,"I'm a Special Needs Care Worker.....and I'm trying to home school my kid at the same time as working 1,000 hours One is going well, the other isn't. Take a guess. #lockdownuk #coronavirus #homeschooling",,,,,Special Needs Care Worker # lockdownuk # coronavirus,0.7906,0.0,0.795,0.205
dailystar,1244773904184258560,2020-03-30 23:50:00+00:00,2,#coronavirus,,0,1,Brighton Pride still set to go ahead despite strict #coronavirus lockdown https://www.dailystar.co.uk/news/brighton-pride-still-set-go-21783372?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar,,,,,Brighton Pride https://www.dailystar.co.uk brighton,0.34,0.0,0.821,0.179
